,s.no,Age,Gender,Region,Stream,Internships,CGPA,HistoryOfBacklogs,Skills(Computer languages),College Tier,"Communication skills(Good,Average,Bad)",Language,PlacedOrNot
34,-1.6917570717190593,-0.3667515796213418,0.4454030067072273,1.050679272405322,-0.944846103026998,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,1.3212940058622953,-1.3968650633815503,-0.011578388328184606,-1.245992723934539,0.899799991334255
35,-1.6905891344931574,-0.3667515796213418,0.4454030067072273,1.286727956086142,0.8694052186679153,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,0.6662510872399948,-1.3968650633815503,1.2149037467216788,1.2006239057839931,-1.1113580902764462
36,-1.6894211972672555,0.38813057524118194,0.4454030067072273,-0.24758848783918783,-1.5495965435919692,-0.9507731917412529,-0.07631043262968468,-0.4877463420231137,-1.4626383982824818,1.412017497967384,-1.238060523378048,1.2006239057839931,0.899799991334255
37,-1.6882532600413533,0.38813057524118194,0.4454030067072273,-1.1917832225624678,-0.944846103026998,0.4004454410831631,0.9571906777796562,-0.4877463420231137,1.4850547355178705,-1.3968650633815503,-1.238060523378048,1.2006239057839931,0.899799991334255
38,-1.6870853228154514,0.38813057524118194,0.4454030067072273,-0.24758848783918783,0.8694052186679153,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,0.8300118168955699,-0.1930582513748641,1.2149037467216788,1.2006239057839931,-1.1113580902764462
39,-1.6859173855895493,0.38813057524118194,0.4454030067072273,1.6408009816073719,0.26465477810294424,-0.9507731917412529,0.9571906777796562,2.0502460271708425,0.6662510872399948,1.412017497967384,1.2149037467216788,1.2006239057839931,0.899799991334255
40,-1.6847494483636474,0.38813057524118194,0.4454030067072273,-0.6016615133604178,-0.3400956624620269,0.4004454410831631,-1.1098115430390256,2.0502460271708425,-0.8075954796601813,1.010748560631822,1.2149037467216788,-1.245992723934539,-1.1113580902764462
41,-1.6835815111377452,0.38813057524118194,0.4454030067072273,-1.1917832225624678,-1.5495965435919692,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.17496889827326945,1.010748560631822,-0.011578388328184606,-0.022684409075272922,0.899799991334255
42,-1.6824135739118433,-0.3667515796213418,0.4454030067072273,-1.6638805899241076,-0.3400956624620269,0.4004454410831631,-0.07631043262968468,2.0502460271708425,0.9937725465511451,-0.9955961260459882,-1.238060523378048,-1.245992723934539,0.899799991334255
43,-1.6812456366859414,-0.3667515796213418,0.4454030067072273,1.168703614245732,-0.3400956624620269,0.4004454410831631,-0.07631043262968468,-0.4877463420231137,1.4850547355178705,-0.9955961260459882,-0.011578388328184606,1.2006239057839931,0.899799991334255
44,-1.6800776994600393,0.38813057524118194,-2.2451577222003825,-1.0737588807220577,0.8694052186679153,1.7516640739075793,0.9571906777796562,-0.4877463420231137,-0.480074020349031,0.20821068596069794,-1.238060523378048,-0.022684409075272922,0.899799991334255
45,-1.6789097622341373,-0.3667515796213418,-2.2451577222003825,-0.4836371715200078,0.26465477810294424,3.1028827067319953,-1.1098115430390256,-0.4877463420231137,0.5024903575844197,0.20821068596069794,-0.011578388328184606,-1.245992723934539,0.899799991334255
46,-1.6777418250082352,0.38813057524118194,0.4454030067072273,-1.3098075644028777,-0.944846103026998,0.4004454410831631,0.9571906777796562,-0.4877463420231137,-0.8075954796601813,0.20821068596069794,1.2149037467216788,1.2006239057839931,0.899799991334255
47,-1.6765738877823333,-0.3667515796213418,0.4454030067072273,1.286727956086142,0.26465477810294424,0.4004454410831631,-0.07631043262968468,2.0502460271708425,0.8300118168955699,-0.1930582513748641,1.2149037467216788,-0.022684409075272922,0.899799991334255
48,-1.6754059505564314,-0.3667515796213418,0.4454030067072273,-1.4278319062432876,0.8694052186679153,1.7516640739075793,-0.07631043262968468,-0.4877463420231137,1.3212940058622953,-0.9955961260459882,-1.238060523378048,-1.245992723934539,0.899799991334255
49,-1.6742380133305292,-0.3667515796213418,-2.2451577222003825,-0.3656128296795978,0.26465477810294424,-0.9507731917412529,-0.07631043262968468,-0.4877463420231137,0.5024903575844197,-0.9955961260459882,-0.011578388328184606,-1.245992723934539,-1.1113580902764462
50,-1.6730700761046273,0.38813057524118194,0.4454030067072273,1.168703614245732,0.26465477810294424,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.9937725465511451,-0.1930582513748641,-1.238060523378048,-0.022684409075272922,0.899799991334255
51,-1.6719021388787252,-0.3667515796213418,0.4454030067072273,0.2245088795224521,-0.3400956624620269,0.4004454410831631,0.9571906777796562,-0.4877463420231137,0.8300118168955699,-0.9955961260459882,-1.238060523378048,1.2006239057839931,0.899799991334255
52,-1.6707342016528233,-0.3667515796213418,-2.2451577222003825,-1.6638805899241076,-0.944846103026998,0.4004454410831631,0.9571906777796562,-0.4877463420231137,0.6662510872399948,1.412017497967384,-0.011578388328184606,-0.022684409075272922,0.899799991334255
53,-1.6695662644269211,-0.3667515796213418,0.4454030067072273,0.3425332213628621,-0.3400956624620269,3.1028827067319953,-1.1098115430390256,2.0502460271708425,0.6662510872399948,-0.9955961260459882,-0.011578388328184606,-1.245992723934539,-1.1113580902764462
54,-1.6683983272010192,-0.3667515796213418,-2.2451577222003825,0.696606246884092,0.26465477810294424,3.1028827067319953,-1.1098115430390256,-0.4877463420231137,0.9937725465511451,1.010748560631822,-0.011578388328184606,-0.022684409075272922,0.899799991334255
55,-1.6672303899751173,-0.3667515796213418,0.4454030067072273,-0.12956414599877786,-0.944846103026998,0.4004454410831631,-0.07631043262968468,-0.4877463420231137,-0.480074020349031,1.010748560631822,-0.011578388328184606,1.2006239057839931,0.899799991334255
56,-1.6660624527492152,-0.3667515796213418,0.4454030067072273,-0.3656128296795978,0.26465477810294424,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,1.4850547355178705,1.010748560631822,1.2149037467216788,1.2006239057839931,0.899799991334255
57,-1.6648945155233132,-0.3667515796213418,0.4454030067072273,0.2245088795224521,-1.5495965435919692,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.17496889827326945,1.412017497967384,1.2149037467216788,-0.022684409075272922,0.899799991334255
58,-1.663726578297411,-0.3667515796213418,0.4454030067072273,-0.24758848783918783,0.26465477810294424,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.6662510872399948,0.20821068596069794,1.2149037467216788,-0.022684409075272922,0.899799991334255
59,-1.6625586410715092,-0.3667515796213418,-2.2451577222003825,-0.7196858552008277,-0.3400956624620269,0.4004454410831631,0.9571906777796562,-0.4877463420231137,-1.4626383982824818,1.412017497967384,1.2149037467216788,-0.022684409075272922,0.899799991334255
60,-1.6613907038456073,-0.3667515796213418,0.4454030067072273,0.2245088795224521,-0.944846103026998,1.7516640739075793,1.9906917881889972,2.0502460271708425,-0.6438347500046061,1.010748560631822,-0.011578388328184606,-0.022684409075272922,0.899799991334255
61,-1.6602227666197051,0.38813057524118194,0.4454030067072273,-0.4836371715200078,-0.944846103026998,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,1.4850547355178705,0.20821068596069794,-1.238060523378048,1.2006239057839931,0.899799991334255
62,-1.6590548293938032,-0.3667515796213418,0.4454030067072273,0.3425332213628621,0.8694052186679153,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,-0.480074020349031,1.412017497967384,1.2149037467216788,-1.245992723934539,0.899799991334255
63,-1.657886892167901,-0.3667515796213418,0.4454030067072273,0.5785819050436821,0.8694052186679153,-0.9507731917412529,1.9906917881889972,-0.4877463420231137,-0.3163132906934559,1.412017497967384,1.2149037467216788,-1.245992723934539,0.899799991334255
64,-1.6567189549419992,-0.3667515796213418,0.4454030067072273,-0.011539804158367861,0.8694052186679153,0.4004454410831631,0.9571906777796562,-0.4877463420231137,-0.8075954796601813,1.412017497967384,-0.011578388328184606,-0.022684409075272922,0.899799991334255
65,-1.655551017716097,0.38813057524118194,0.4454030067072273,-0.4836371715200078,1.4741556592328864,-0.9507731917412529,1.9906917881889972,-0.4877463420231137,-0.3163132906934559,1.412017497967384,-0.011578388328184606,1.2006239057839931,0.899799991334255
66,-1.6543830804901951,0.38813057524118194,0.4454030067072273,-0.6016615133604178,-0.944846103026998,0.4004454410831631,1.9906917881889972,-0.4877463420231137,1.3212940058622953,1.010748560631822,1.2149037467216788,-0.022684409075272922,0.899799991334255
67,-1.6532151432642932,-0.3667515796213418,0.4454030067072273,1.050679272405322,0.8694052186679153,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,-0.3163132906934559,-0.9955961260459882,1.2149037467216788,-1.245992723934539,0.899799991334255
68,-1.652047206038391,0.38813057524118194,0.4454030067072273,-1.6638805899241076,-0.944846103026998,1.7516640739075793,1.9906917881889972,-0.4877463420231137,1.15753327620672,-1.3968650633815503,1.2149037467216788,1.2006239057839931,0.899799991334255
69,-1.6508792688124891,-0.3667515796213418,0.4454030067072273,1.6408009816073719,1.4741556592328864,-0.9507731917412529,0.9571906777796562,2.0502460271708425,-0.3163132906934559,-0.1930582513748641,-0.011578388328184606,1.2006239057839931,0.899799991334255
70,-1.649711331586587,0.38813057524118194,0.4454030067072273,-0.6016615133604178,-0.3400956624620269,0.4004454410831631,0.9571906777796562,-0.4877463420231137,-1.1351169389713316,-0.1930582513748641,-1.238060523378048,-1.245992723934539,0.899799991334255
71,-1.648543394360685,0.38813057524118194,0.4454030067072273,0.10648453768204212,0.8694052186679153,-0.9507731917412529,1.9906917881889972,-0.4877463420231137,1.15753327620672,1.412017497967384,1.2149037467216788,1.2006239057839931,0.899799991334255
72,-1.6473754571347832,0.38813057524118194,0.4454030067072273,-1.1917832225624678,-0.944846103026998,3.1028827067319953,1.9906917881889972,-0.4877463420231137,0.8300118168955699,-1.3968650633815503,-0.011578388328184606,-1.245992723934539,0.899799991334255
73,-1.646207519908881,-0.3667515796213418,0.4454030067072273,-0.7196858552008277,0.8694052186679153,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,1.4850547355178705,-1.3968650633815503,1.2149037467216788,1.2006239057839931,0.899799991334255
74,-1.6450395826829791,0.38813057524118194,0.4454030067072273,1.050679272405322,0.8694052186679153,0.4004454410831631,1.9906917881889972,-0.4877463420231137,-0.3163132906934559,-1.3968650633815503,1.2149037467216788,-0.022684409075272922,0.899799991334255
75,-1.643871645457077,-0.3667515796213418,0.4454030067072273,-0.3656128296795978,-1.5495965435919692,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,-1.2988776686269066,0.20821068596069794,-0.011578388328184606,1.2006239057839931,0.899799991334255
76,-1.642703708231175,-0.3667515796213418,0.4454030067072273,0.5785819050436821,1.4741556592328864,-0.9507731917412529,1.9906917881889972,-0.4877463420231137,-0.3163132906934559,0.20821068596069794,-1.238060523378048,-0.022684409075272922,0.899799991334255
77,-1.641535771005273,0.38813057524118194,0.4454030067072273,-0.4836371715200078,1.4741556592328864,-0.9507731917412529,0.9571906777796562,2.0502460271708425,-0.8075954796601813,1.412017497967384,-0.011578388328184606,-0.022684409075272922,0.899799991334255
78,-1.640367833779371,0.38813057524118194,0.4454030067072273,0.696606246884092,0.8694052186679153,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.8300118168955699,-0.9955961260459882,1.2149037467216788,1.2006239057839931,0.899799991334255
79,-1.639199896553469,-0.3667515796213418,0.4454030067072273,1.4047522979265519,-0.944846103026998,0.4004454410831631,0.9571906777796562,-0.4877463420231137,-0.3163132906934559,0.20821068596069794,-0.011578388328184606,1.2006239057839931,0.899799991334255
80,-1.638031959327567,-0.3667515796213418,0.4454030067072273,0.2245088795224521,-1.5495965435919692,-0.9507731917412529,1.9906917881889972,-0.4877463420231137,1.6488154651734455,1.412017497967384,-1.238060523378048,-0.022684409075272922,0.899799991334255
81,-1.636864022101665,-0.3667515796213418,0.4454030067072273,1.050679272405322,-0.944846103026998,0.4004454410831631,1.9906917881889972,-0.4877463420231137,0.9937725465511451,1.412017497967384,1.2149037467216788,1.2006239057839931,0.899799991334255
82,-1.635696084875763,0.38813057524118194,0.4454030067072273,-1.5458562480836977,1.4741556592328864,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.8300118168955699,-1.3968650633815503,-1.238060523378048,-1.245992723934539,0.899799991334255
83,-1.634528147649861,-0.3667515796213418,0.4454030067072273,0.3425332213628621,0.8694052186679153,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,-1.1351169389713316,-1.3968650633815503,-1.238060523378048,-0.022684409075272922,0.899799991334255
84,-1.633360210423959,-0.3667515796213418,0.4454030067072273,1.6408009816073719,1.4741556592328864,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,0.9937725465511451,1.010748560631822,-1.238060523378048,1.2006239057839931,0.899799991334255
85,-1.632192273198057,-0.3667515796213418,0.4454030067072273,1.168703614245732,0.26465477810294424,1.7516640739075793,-0.07631043262968468,-0.4877463420231137,-1.4626383982824818,0.20821068596069794,-0.011578388328184606,-1.245992723934539,0.899799991334255
86,-1.631024335972155,-0.3667515796213418,0.4454030067072273,0.3425332213628621,-0.944846103026998,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,-0.9713562093157564,-1.3968650633815503,1.2149037467216788,1.2006239057839931,0.899799991334255
87,-1.6298563987462529,-0.3667515796213418,0.4454030067072273,-1.4278319062432876,-0.944846103026998,-0.9507731917412529,-1.1098115430390256,-0.4877463420231137,0.8300118168955699,0.20821068596069794,1.2149037467216788,-0.022684409075272922,-1.1113580902764462
88,-1.628688461520351,0.38813057524118194,-2.2451577222003825,1.4047522979265519,-1.5495965435919692,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,-1.626399127938057,1.010748560631822,-1.238060523378048,-0.022684409075272922,-1.1113580902764462
89,-1.6275205242944488,0.38813057524118194,0.4454030067072273,-0.3656128296795978,1.4741556592328864,0.4004454410831631,-0.07631043262968468,-0.4877463420231137,-1.4626383982824818,-0.9955961260459882,1.2149037467216788,-1.245992723934539,-1.1113580902764462
90,-1.626352587068547,-0.3667515796213418,0.4454030067072273,1.050679272405322,-1.5495965435919692,0.4004454410831631,0.9571906777796562,2.0502460271708425,0.17496889827326945,1.010748560631822,-1.238060523378048,-0.022684409075272922,0.899799991334255
91,-1.625184649842645,0.38813057524118194,0.4454030067072273,1.522776639766962,0.8694052186679153,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,-0.8075954796601813,-0.9955961260459882,-0.011578388328184606,-1.245992723934539,0.899799991334255
92,-1.6240167126167429,-0.3667515796213418,0.4454030067072273,-0.3656128296795978,-0.3400956624620269,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,1.4850547355178705,-1.3968650633815503,-1.238060523378048,-1.245992723934539,0.899799991334255
93,-1.622848775390841,0.38813057524118194,-2.2451577222003825,-0.6016615133604178,0.8694052186679153,1.7516640739075793,-0.07631043262968468,-0.4877463420231137,1.3212940058622953,0.20821068596069794,-1.238060523378048,-0.022684409075272922,-1.1113580902764462
94,-1.6216808381649388,0.38813057524118194,0.4454030067072273,-0.3656128296795978,0.26465477810294424,-0.9507731917412529,-1.1098115430390256,-0.4877463420231137,0.8300118168955699,1.010748560631822,-0.011578388328184606,-1.245992723934539,-1.1113580902764462
95,-1.6205129009390369,0.38813057524118194,0.4454030067072273,-1.6638805899241076,-0.944846103026998,0.4004454410831631,0.9571906777796562,-0.4877463420231137,-1.1351169389713316,-0.1930582513748641,-1.238060523378048,-1.245992723934539,0.899799991334255
96,-1.619344963713135,-0.3667515796213418,0.4454030067072273,-1.4278319062432876,-0.944846103026998,1.7516640739075793,-0.07631043262968468,-0.4877463420231137,0.6662510872399948,-1.3968650633815503,-0.011578388328184606,-1.245992723934539,-1.1113580902764462
97,-1.6181770264872328,0.38813057524118194,0.4454030067072273,0.932654930564912,0.8694052186679153,-0.9507731917412529,0.9571906777796562,-0.4877463420231137,1.15753327620672,-1.3968650633815503,-1.238060523378048,-1.245992723934539,0.899799991334255
98,-1.617009089261331,0.38813057524118194,-2.2451577222003825,0.5785819050436821,0.8694052186679153,-0.9507731917412529,-0.07631043262968468,-0.4877463420231137,0.8300118168955699,0.20821068596069794,-1.238060523378048,1.2006239057839931,-1.1113580902764462
99,-1.6158411520354288,-0.3667515796213418,0.4454030067072273,1.168703614245732,1.4741556592328864,-0.9507731917412529,-0.07631043262968468,-0.4877463420231137,0.5024903575844197,1.412017497967384,1.2149037467216788,-0.022684409075272922,-1.1113580902764462
100,-1.6146732148095269,1.1430127301037056,0.4454030067072273,-0.011539804158367861,-0.944846103026998,-0.9507731917412529,-0.07631043262968468,-0.4877463420231137,1.4850547355178705,-1.3968650633815503,-0.011578388328184606,-1.245992723934539,0.899799991334255
101,-1.6135052775836247,1.1430127301037056,0.4454030067072273,-0.6016615133604178,-1.5495965435919692,-0.9507731917412529,-1.1098115430390256,-0.4877463420231137,-1.626399127938057,1.010748560631822,-1.238060523378048,-1.245992723934539,0.899799991334255
102,-1.6123373403577228,1.1430127301037056,0.4454030067072273,-1.6638805899241076,1.4741556592328864,0.4004454410831631,-2.1433126534483664,-0.4877463420231137,0.5024903575844197,0.20821068596069794,1.2149037467216788,1.2006239057839931,-1.1113580902764462
103,-1.6111694031318209,1.8978948849662294,0.4454030067072273,0.932654930564912,0.8694052186679153,1.7516640739075793,-1.1098115430390256,-0.4877463420231137,0.8300118168955699,1.412017497967384,1.2149037467216788,1.2006239057839931,0.899799991334255
104,-1.6100014659059187,1.1430127301037056,0.4454030067072273,-0.8377101970412377,-0.3400956624620269,-0.9507731917412529,-2.1433126534483664,-0.4877463420231137,0.5024903575844197,-0.9955961260459882,-1.238060523378048,-0.022684409075272922,-1.1113580902764462
105,-1.6088335286800168,1.1430127301037056,0.4454030067072273,0.2245088795224521,0.8694052186679153,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,-0.6438347500046061,1.010748560631822,-0.011578388328184606,-0.022684409075272922,-1.1113580902764462
106,-1.6076655914541147,1.8978948849662294,-2.2451577222003825,-1.0737588807220577,0.8694052186679153,-0.9507731917412529,-1.1098115430390256,-0.4877463420231137,0.6662510872399948,1.010748560631822,-0.011578388328184606,-1.245992723934539,0.899799991334255
107,-1.6064976542282128,1.8978948849662294,0.4454030067072273,-1.4278319062432876,0.8694052186679153,0.4004454410831631,-0.07631043262968468,-0.4877463420231137,0.9937725465511451,0.20821068596069794,-1.238060523378048,-1.245992723934539,0.899799991334255
108,-1.6053297170023109,1.8978948849662294,0.4454030067072273,-1.5458562480836977,-1.5495965435919692,0.4004454410831631,-0.07631043262968468,2.0502460271708425,-1.626399127938057,0.20821068596069794,1.2149037467216788,-0.022684409075272922,0.899799991334255
109,-1.6041617797764087,1.1430127301037056,0.4454030067072273,-1.3098075644028777,0.8694052186679153,0.4004454410831631,-0.07631043262968468,-0.4877463420231137,0.6662510872399948,0.20821068596069794,1.2149037467216788,-0.022684409075272922,0.899799991334255
110,-1.6029938425505068,1.1430127301037056,0.4454030067072273,1.286727956086142,0.8694052186679153,0.4004454410831631,-1.1098115430390256,-0.4877463420231137,0.8300118168955699,1.412017497967384,-0.011578388328184606,-0.022684409075272922,0.899799991334255
111,-1.6018259053246047,1.8978948849662294,0.4454030067072273,0.932654930564912,0.26465477810294424,0.4004454410831631,-1.1098115430390256,2.0502460271708425,-0.8075954796601813,0.20821068596069794,1.2149037467216788,-1.245992723934539,0.899799991334255
